0,1,2,3,4,5,6,7,8,9,y
3.973,7.111,1.96,6.088,-8.159,-5.38,-3.161,5.868,-4.026,-8.792,-12.630593000000012
-4.418,7.958,0.856,-0.896,7.448,-5.532,-8.07,7.731,6.594,-5.011,95.53941899999998
2.965,1.69,5.687,3.633,6.882,-3.915,-1.35,9.268,-7.347,-6.14,112.43923499999997
-2.205,9.401,6.2,-4.857,-3.707,1.668,6.824,8.35,-9.762,-0.413,90.79293500000001
3.801,5.833,9.4,0.377,5.973,-2.951,-0.841,-8.938,-2.748,0.155,86.40107400000002
-9.461,4.379,2.332,-9.649,7.759,-4.408,-5.53,-1.518,2.497,3.237,-44.96987300000001
9.549,9.022,-0.535,9.618,-5.502,-5.311,-6.663,-0.696,-2.219,-8.1,3.17151599999999
6.859,5.155,-9.603,0.95,8.69,-0.201,-8.152,-4.88,6.804,-8.616,-35.074980999999994
-4.216,-1.703,-8.672,-3.705,-3.471,-7.476,2.37,8.068,-1.039,1.822,-128.532435
-1.926,-9.447,6.809,-3.447,7.15,5.1,2.803,9.133,-6.937,-3.305,53.88358199999999
-4.318,9.932,-7.657,8.46,2.653,0.495,0.468,-3.513,4.734,-3.248,42.083677000000016
-2.431,-6.183,3.646,-6.972,6.886,7.193,-4.115,5.823,6.227,5.518,132.252186
5.675,-4.652,5.698,1.645,6.816,-2.323,-4.124,2.516,-9.869,1.285,36.415416
-1.286,-3.568,-2.933,4.514,0.16,-1.65,2.118,2.456,5.995,7.586,100.874154
1.109,1.977,8.278,-4.985,-1.952,-1.029,3.241,6.358,4.9,3.714,187.372774
3.566,-4.599,0.422,-4.098,-6.151,1.522,6.01,-2.004,-3.651,-2.776,-107.81724499999999
-8.943,3.392,3.272,9.542,-6.302,2.202,8.517,2.078,0.286,7.743,158.15447699999999
-5.336,-7.93,5.133,-8.477,-6.526,-1.713,2.818,1.018,5.165,-3.07,-121.55069800000003
-1.96,8.913,-0.151,-4.051,-1.375,-3.21,3.804,1.174,8.307,-4.637,59.952790000000014
7.765,5.0,-4.336,-3.768,7.819,9.165,0.781,4.07,7.183,1.045,235.72282799999996
2.352,-5.458,0.938,1.278,5.846,-7.096,9.466,-5.412,9.469,-6.907,31.415502999999973
-6.819,9.663,7.267,-6.572,-7.348,6.977,-0.033,5.506,8.942,-1.917,137.81441700000002
-9.16,1.334,-5.334,8.062,3.006,5.06,5.386,2.906,-3.715,-7.261,-21.636255000000013
3.752,3.764,4.787,1.94,8.791,2.192,-4.747,5.329,2.781,9.79,306.850876
-7.109,-0.001,3.944,-4.787,2.034,-7.238,-6.861,7.116,3.965,-8.484,-76.46089400000002
5.926,5.477,5.386,-2.172,-3.857,-4.106,7.25,4.401,0.693,7.924,210.318083
9.129,4.065,5.731,-2.081,-5.322,-0.312,-7.803,-8.595,-3.576,4.489,-26.52598699999998
7.605,9.074,-9.615,0.961,3.538,-8.146,2.022,5.527,-9.621,-3.737,-30.371998000000023
-2.049,-6.255,-9.775,8.308,0.755,-9.414,-7.354,-9.509,3.443,9.134,-169.28850200000005
5.412,6.273,-8.324,8.248,-0.204,-5.366,-4.514,-2.071,-4.414,3.634,-20.61711000000001
-9.376,-5.171,-1.431,-5.376,6.339,5.87,4.441,-3.365,1.643,7.381,-10.464565000000015
-7.54,6.241,0.824,9.69,-3.101,2.34,-2.183,-7.529,4.306,1.748,33.250937999999984
-4.744,-9.649,8.257,3.053,1.553,4.93,-6.643,7.34,-6.799,2.71,27.498553999999988
-9.209,-5.016,1.892,-5.857,-0.236,3.708,0.826,5.474,-2.202,-1.764,-83.52553900000002
6.467,-6.556,4.385,0.601,-9.927,6.947,-8.841,7.328,4.332,7.05,105.48781299999999
-2.855,1.887,6.455,-6.448,-7.957,8.112,1.883,-0.148,-1.35,3.163,16.234226000000003
-2.654,8.514,3.331,-7.879,-2.879,4.135,-3.629,-6.042,7.323,6.049,51.82070300000001
-9.432,1.354,9.897,2.947,8.398,-6.115,5.479,-2.366,-3.42,-5.183,37.711072000000016
4.009,-5.364,-5.42,-3.798,7.104,6.288,-7.095,-3.155,8.788,-8.136,-62.738081999999984
-0.804,6.751,-9.85,9.563,-8.143,1.382,-0.242,-6.701,0.336,4.715,-56.356554
-3.531,-4.296,-4.083,-0.569,4.739,9.554,-7.685,-0.093,5.675,8.217,50.98023799999999
5.971,1.053,-4.786,6.722,3.989,7.625,0.876,-1.973,5.948,9.665,230.657695
-5.597,3.826,1.695,-9.889,-1.203,-6.443,2.355,3.284,5.957,-7.521,-73.95834399999998
-7.264,7.141,3.907,8.087,5.844,7.334,0.252,0.827,4.648,4.62,266.116862
-4.198,5.672,-5.164,-2.494,-8.774,0.977,4.577,6.727,-9.321,-5.52,-146.087741
4.321,7.647,-8.05,-2.075,-6.459,5.35,1.132,5.892,-0.891,-7.977,-34.363401
-2.713,2.626,-2.803,-0.295,5.248,-3.828,-6.144,-1.879,2.456,5.561,0.5694599999999852
-8.984,0.37,3.741,-6.761,-2.593,-0.479,-4.847,5.899,7.066,-5.607,-53.12607100000001
5.166,6.743,-5.315,-9.25,3.593,-6.09,-1.287,-8.314,9.399,1.387,-33.26446099999999
-1.6,-2.775,7.75,-3.875,2.226,-9.872,-0.832,-0.041,9.035,9.284,115.55951600000002
-7.665,9.162,3.912,0.427,9.53,-8.026,-2.449,4.629,7.871,-3.323,151.918093
9.883,4.213,2.052,-1.844,-9.799,5.127,5.784,0.478,-5.53,-6.548,1.7177520000000044
5.635,6.916,-6.728,3.554,0.811,5.607,0.415,-6.335,8.957,-4.876,70.61716100000001
-8.102,5.677,-7.324,-1.504,1.786,6.343,-9.927,7.145,6.359,-0.96,5.048390999999991
7.48,3.315,8.855,-3.042,3.38,6.25,-3.951,-9.093,0.718,-8.752,35.30227700000003
7.567,0.199,-4.584,-4.193,7.86,1.502,-4.416,8.661,6.729,2.734,171.07222900000002
1.361,4.278,-6.9,0.991,-8.549,7.667,-3.442,-9.584,9.58,-4.391,-99.53461500000003
-5.36,6.963,2.249,7.196,-2.743,-0.445,-9.6,7.396,2.521,-8.469,34.365142
-7.66,-8.872,8.476,4.614,-7.924,-8.42,0.861,-8.175,8.191,-3.708,-135.829507
-3.766,9.214,5.725,1.191,-5.696,3.131,2.936,1.093,9.789,8.589,251.668385
0.549,-1.877,-2.387,7.441,0.376,-8.008,-3.275,0.988,-9.452,-5.191,-145.638791
-8.618,-3.501,-1.464,-0.138,1.534,-4.042,8.258,-6.492,6.461,0.256,-64.53336400000002
-5.502,-4.224,4.424,-7.602,1.299,-7.738,-0.849,4.349,-0.559,-4.382,-117.47444999999999
-1.867,2.565,-2.209,3.113,-8.189,-2.356,-5.003,-8.093,5.657,-5.224,-159.26930499999997
-6.471,-8.83,-3.042,-7.575,9.275,5.694,3.535,-5.07,5.183,-4.41,-107.828777
6.295,-0.876,3.107,-2.303,-5.19,-6.595,-2.156,-1.407,6.162,-0.651,-5.606927999999995
-9.649,-2.78,-3.956,-1.869,-8.385,4.74,1.038,-6.851,-1.073,-2.271,-254.585127
-2.412,2.428,2.445,1.544,-9.26,1.147,5.239,-5.743,-4.902,-1.724,-100.059943
-7.059,6.88,7.657,1.67,-6.351,6.663,6.486,-6.929,3.218,-6.633,31.353190999999995
7.761,-6.64,3.44,-8.374,7.964,5.106,3.486,5.501,8.319,-1.909,184.42834
-0.664,-7.641,7.737,3.015,3.581,5.199,1.96,-6.447,-8.378,8.268,38.003809
-2.645,-5.86,-2.699,5.109,-5.312,-1.245,1.308,-3.528,3.783,-7.934,-148.777721
-8.229,6.365,-4.22,9.038,6.753,-7.768,-7.719,-4.125,-6.943,-5.921,-155.19175
3.549,-8.625,4.244,-7.08,-7.538,-6.853,-3.829,5.545,-3.193,-8.828,-210.506962
-3.293,-2.377,-6.639,2.23,-8.606,-4.479,-2.551,-3.017,2.489,1.211,-188.583165
-1.639,-5.272,-7.874,-2.227,-3.373,-7.579,2.349,-8.734,-5.66,-2.087,-334.0532
9.402,-9.225,-7.193,3.266,8.667,-0.526,-5.337,8.309,3.668,-4.88,47.33184799999997
-6.758,2.784,-8.323,-3.021,3.203,8.648,7.58,-7.411,8.317,6.491,39.08887199999999
9.285,-3.431,0.249,-4.504,-3.876,-4.397,2.412,9.711,3.483,2.859,102.153002
0.377,8.538,-4.699,-3.727,-7.433,-1.666,4.937,-2.706,-5.646,9.853,-39.26907199999998
-7.324,8.51,9.652,9.171,6.131,-4.458,8.053,-0.171,0.727,-9.951,172.66912299999998
7.03,8.056,-8.797,-5.463,3.287,2.469,5.333,-1.264,-8.078,-5.244,-64.313484
2.415,-1.096,-1.332,-8.923,3.198,6.006,7.173,-6.41,-2.96,-4.018,-82.301512
-9.593,6.828,7.235,-7.931,2.349,6.102,-4.25,9.855,-9.604,9.317,102.619359
3.318,0.707,-0.866,6.343,-4.885,-1.722,2.15,-3.896,3.498,-0.397,22.933228000000003
-0.696,-4.499,2.22,9.727,9.942,0.713,6.477,8.343,9.023,-7.016,264.870931
-2.248,-5.049,9.56,-3.245,8.436,-4.5,-1.591,-6.308,7.841,-7.967,-5.48659
-7.052,-0.767,6.621,0.106,2.077,-3.056,4.286,1.482,2.637,-7.511,13.681259999999995
-4.316,5.945,2.614,-5.903,-1.006,1.668,-4.127,5.032,3.642,2.542,68.170067
1.23,-4.937,-6.438,7.637,5.616,0.323,-9.349,5.973,-6.199,5.25,-3.3759330000000176
-3.612,-3.134,-3.281,5.514,-2.64,0.672,-5.757,-2.34,1.23,-0.874,-105.408213
3.226,-7.782,-9.916,-4.967,-1.701,5.128,-7.053,7.914,7.7,6.786,-10.532576000000013
-0.049,7.424,-2.007,-9.23,0.823,1.812,-1.88,-6.751,-8.474,-6.897,-206.18988500000003
-8.167,-2.264,5.778,0.607,-7.304,-0.072,-4.594,0.804,-7.319,8.331,-84.12302400000002
-2.775,1.082,4.195,-2.19,0.713,7.886,-5.113,9.32,-0.471,1.924,125.22705899999998
-7.073,4.548,-7.879,8.899,-8.354,1.674,9.27,-9.054,5.254,-2.259,-78.59491
2.148,-8.818,-1.478,2.156,6.161,8.695,-2.674,7.289,-3.814,9.639,133.337594
-5.329,6.218,7.808,2.46,6.338,6.177,9.27,7.861,-7.428,-8.658,182.535035
-5.768,2.882,-8.262,-1.762,-3.841,-2.101,4.414,2.748,-1.73,4.172,-83.34455700000001
9.929,8.433,4.855,-1.144,-4.382,5.456,-8.685,-5.569,3.159,8.646,155.77230000000003
-0.377,5.936,-8.509,-7.396,-3.604,-3.129,0.892,8.216,-2.484,2.4,-63.12912299999999
-3.906,1.209,1.127,-6.835,-2.221,-4.327,-6.893,8.393,-8.066,1.208,-119.04342000000003
-4.139,-7.385,0.259,7.457,6.943,-0.623,-1.503,-3.732,-5.914,6.259,-20.172312000000012
-0.981,-6.645,2.203,-3.082,9.244,7.005,4.343,5.234,-8.736,-1.657,37.79842299999998
-1.174,-8.691,-6.086,-0.408,5.055,-9.105,6.115,1.612,-3.771,9.248,-58.201276000000036
8.038,-8.787,1.657,-4.875,-4.39,-8.509,-1.993,3.933,5.597,-5.239,-80.89261800000003
-0.469,7.221,7.549,-1.418,1.471,-4.607,2.819,3.018,8.103,5.742,250.65527099999997
-0.403,-5.782,5.3,8.764,5.867,4.552,-3.222,7.981,4.46,2.308,243.30192599999998
-6.028,1.181,2.996,4.261,-5.876,3.148,-2.233,-9.805,3.702,-9.835,-141.124524
-7.766,6.488,-3.753,-0.487,-3.964,7.631,8.522,-6.066,0.231,-0.515,-38.00701899999998
-6.315,-0.577,6.228,-7.565,-5.882,-3.371,-2.886,-1.054,0.468,-2.796,-147.534313
-2.954,5.383,2.998,-0.132,-9.433,-8.664,6.438,5.001,-5.141,2.247,-14.144829999999995
-6.687,-8.714,-7.062,6.388,2.926,-8.565,3.129,5.184,7.677,-4.621,-63.99633100000005
5.042,-7.9,-2.144,-7.83,3.546,5.186,8.396,-4.633,1.268,5.192,8.623666000000007
-5.906,8.74,-5.805,9.974,-0.731,-3.158,-5.395,-2.883,5.486,-9.239,-60.679391
5.074,8.087,7.555,3.908,-7.244,0.34,-4.201,-7.339,1.249,-7.554,7.98254500000003
-3.959,-5.277,-7.556,-6.908,-2.582,-6.792,-3.113,2.597,1.004,-3.854,-261.01166
-5.418,-5.694,6.235,0.787,8.447,6.188,-9.325,-7.861,-4.026,-3.42,-96.954302
5.279,6.213,9.796,9.391,0.763,7.228,9.672,-0.504,7.061,-3.18,374.69697199999996
9.307,9.787,-7.163,6.565,-3.158,-9.671,-4.137,-5.077,-6.363,-2.845,-103.49482899999998
4.035,1.722,6.496,5.599,-5.592,-4.564,3.715,4.143,-1.671,-9.16,52.246241999999995
-7.56,7.907,-5.932,-8.639,-8.637,4.23,-7.427,3.722,-2.652,-0.996,-192.871662
5.107,-4.003,0.286,4.139,-1.363,8.482,-8.916,-8.195,6.012,-5.678,-43.47830000000002
0.932,6.797,4.761,2.811,-2.201,6.96,3.703,1.242,-1.68,4.548,196.98435
-5.411,9.893,1.162,9.71,1.917,-6.732,7.234,-8.335,-7.752,7.491,58.18505500000001
1.076,-2.861,8.207,3.91,2.512,7.654,9.337,1.699,-1.886,3.204,231.065521
0.054,9.991,6.283,-8.07,-8.372,-3.611,-8.052,-8.22,-9.853,-9.735,-277.781267
4.763,7.16,-5.632,4.324,0.745,9.111,-8.166,8.207,-1.555,1.486,141.6233
4.765,0.15,9.771,-2.713,-3.076,6.921,0.909,-0.56,-4.761,2.634,102.86646999999999
9.691,-2.43,7.181,9.84,8.414,8.114,4.169,-3.897,-3.457,2.857,278.087583
-9.917,-0.03,1.836,-3.497,-0.672,-1.48,3.422,8.425,-7.332,-4.207,-85.023856
-5.389,-1.123,4.519,9.365,-3.563,4.841,3.991,3.146,-5.868,8.724,134.503511
5.116,-0.874,-8.825,-5.695,-8.194,-8.132,0.789,-2.767,-3.998,-6.011,-301.81241
-8.764,6.974,-4.112,9.024,-1.629,-0.222,-7.953,-0.799,9.875,1.347,43.792820999999975
-3.72,-5.308,1.186,-8.872,0.002,-3.261,-8.792,-8.865,6.425,8.197,-150.78174299999998
-9.359,-9.742,8.24,-6.025,-6.434,-4.218,6.612,9.25,-0.761,-8.407,-121.03558199999998
8.49,-0.224,8.259,3.791,6.436,1.508,-8.014,8.917,-5.547,-9.614,134.643706
9.224,-8.938,6.244,8.023,-2.849,-3.914,-7.432,-0.762,-0.503,-2.2,1.0380029999999785
-9.134,-5.704,9.43,-4.963,3.34,-3.206,8.546,8.883,-7.634,1.801,36.87253299999999
5.499,-5.969,7.737,7.894,9.732,7.726,0.436,6.962,-5.129,8.33,323.75558699999993
-4.365,2.762,5.503,-5.264,7.017,8.78,6.48,-7.384,-6.172,6.611,77.72650300000001
9.717,-5.05,9.911,2.005,5.284,2.838,-2.612,-7.879,6.32,5.992,204.52585300000004
6.847,-3.496,-3.345,7.892,-2.796,5.558,-2.454,-9.23,5.46,7.671,60.723092
7.714,8.769,4.965,5.29,-0.802,4.152,-8.413,1.871,3.925,1.783,233.46417999999997
-1.462,-4.072,-0.686,2.157,-2.845,4.54,3.087,-5.982,-4.651,-8.937,-167.195785
0.08,6.04,2.961,-5.088,-0.603,0.662,7.857,-4.787,8.584,2.64,128.76970199999997
-9.045,-3.37,-1.805,4.194,5.624,-8.127,0.739,9.539,6.495,-0.738,61.213438000000004
-1.392,5.926,8.072,6.163,7.82,-4.021,-6.11,3.213,-1.784,1.56,184.74012799999994
-4.563,0.27,-1.148,1.54,-1.642,6.272,-4.721,3.619,-7.615,1.433,-53.38301500000001
8.054,-4.152,7.03,-6.537,8.145,3.16,7.757,0.372,-3.276,-3.488,116.78486200000003
7.869,-6.419,-5.015,9.053,-1.964,5.939,3.024,5.747,5.827,9.911,229.535688
2.071,-6.054,3.735,9.371,-4.715,-5.862,7.562,9.343,7.468,-9.435,121.90279899999999
-0.405,9.157,-1.067,-7.995,-8.83,-4.719,4.396,-0.515,6.071,0.425,-21.75463400000001
4.392,-4.792,5.77,-4.194,0.052,-1.546,8.833,2.512,-4.362,3.755,75.92076
7.602,-2.12,-3.747,4.412,7.189,-2.217,-1.463,-6.403,-9.646,2.419,-51.95579500000001
3.426,8.527,9.16,9.89,-1.055,3.037,5.608,5.684,1.605,-7.963,291.515948
9.18,-1.963,1.563,3.911,4.921,-2.391,7.285,3.764,5.907,2.42,255.826262
2.393,1.608,-0.53,6.241,-5.664,4.059,9.666,-9.309,-2.069,3.073,27.57619000000003
-8.134,8.402,-7.488,-4.44,5.886,9.757,3.868,4.011,-4.347,5.896,67.21197799999999
1.594,6.161,0.436,-9.065,6.274,9.753,8.35,1.048,-0.363,-7.185,95.90041899999997
-7.786,-6.684,-4.293,4.706,-5.257,8.652,1.101,3.286,6.723,0.879,-5.0191190000000185
-9.695,-7.184,-4.687,-2.992,9.339,9.102,-2.169,-3.888,-5.279,2.118,-139.635025
-4.513,-1.423,6.202,9.095,-8.357,4.368,2.654,-0.853,5.035,-0.651,89.832145
5.601,-1.862,5.68,3.765,6.774,3.034,-4.927,9.199,-7.891,-3.138,138.25555
7.514,4.106,-0.476,-7.991,9.471,-7.31,0.51,-7.679,8.315,-0.813,46.89896799999998
8.435,1.571,-9.413,-9.635,9.903,-9.694,-2.012,8.041,8.064,7.543,110.54897700000001
6.392,7.881,-0.613,2.624,-7.406,-6.229,9.164,3.41,-6.316,4.965,93.465811
-7.601,0.01,9.897,-6.166,6.505,-6.374,7.362,2.668,-3.292,1.243,61.873209
-6.083,4.828,7.374,-2.018,0.536,9.743,-7.198,-7.205,1.138,0.452,16.29595300000002
-3.516,-2.895,1.835,-6.844,-2.842,9.007,-9.428,-2.646,7.976,1.035,-54.662679
-1.237,6.849,0.815,5.318,5.373,8.867,-9.327,-8.612,-4.695,-0.615,5.8728859999999905
0.086,3.13,-9.261,4.727,3.711,7.643,-8.82,7.779,3.685,9.373,156.50518399999999
2.624,6.307,1.493,3.304,7.791,8.315,-1.973,1.788,-8.871,-0.467,135.689649
-1.362,5.134,-0.017,-3.401,0.36,9.534,-4.788,-8.545,8.747,4.345,59.73723100000001
6.287,-0.734,1.145,7.761,5.498,8.607,2.326,-7.142,-0.26,7.4,196.132699
-6.483,3.854,-4.196,-1.763,2.576,-2.974,2.005,-3.372,-6.868,-4.081,-169.273423
-0.76,1.799,-0.826,-3.141,-7.567,7.94,0.083,8.712,1.597,5.518,94.935498
0.092,-8.703,-9.662,-4.738,-0.147,-9.757,1.367,-4.562,1.805,-6.137,-309.322317
-5.792,-6.796,2.214,-4.588,-6.251,-6.207,6.776,2.457,1.542,1.351,-99.412448
6.099,7.551,-4.666,8.291,-4.74,-2.667,-0.275,2.251,3.577,3.455,135.783205
-6.851,9.746,4.544,4.393,2.457,9.609,-7.846,7.648,6.756,2.781,271.30815500000006
3.48,-5.975,0.553,5.716,-7.165,0.251,-8.317,-9.938,6.349,-2.124,-126.24243200000001
-8.984,6.905,-8.317,-4.648,-6.597,2.332,3.688,7.674,-5.661,6.388,-69.490937
6.211,-4.157,-3.03,9.027,1.318,5.638,4.454,-9.599,8.876,8.084,161.696417
-4.768,-1.052,-0.077,-6.786,-1.151,-2.507,4.837,-4.978,-9.182,8.093,-142.980393
-0.236,-5.952,7.851,1.656,2.925,5.142,6.927,7.873,7.085,8.062,318.582852
2.493,5.967,-8.328,-4.563,3.044,-8.201,-7.561,5.062,-6.895,4.78,-93.35854799999998
-0.617,-3.552,-0.748,0.739,0.081,-5.768,-1.654,4.099,-5.138,-7.662,-135.64132600000002
8.718,-5.718,7.828,-0.941,1.461,3.055,-3.833,0.126,-4.551,3.634,80.90887800000002
-4.551,-7.741,4.648,-4.653,-7.779,-3.968,-0.983,-3.213,9.354,-7.811,-173.62692999999996
6.901,4.632,7.642,1.718,-0.66,2.056,-2.626,-8.249,-2.646,4.827,99.79780199999998
-7.491,-4.669,3.111,1.427,-3.092,-1.133,-8.74,-2.363,0.399,4.035,-112.031756
-7.425,-6.617,2.695,0.737,5.118,1.356,-1.289,8.263,1.096,-7.049,-0.22446500000000924
-7.099,-1.211,8.355,-5.658,3.036,8.224,-1.446,-7.996,-2.148,-8.135,-106.766052
-8.179,3.265,-9.821,3.781,-0.974,7.279,7.154,-8.934,3.692,4.14,-41.66447099999998
-7.85,-5.494,5.975,0.503,-8.513,4.812,9.249,4.389,-0.83,-2.751,-5.946255000000001
6.051,0.022,-8.991,-3.331,5.344,4.443,-4.206,-2.985,7.046,9.561,72.659136
8.951,-2.124,6.497,-3.401,-9.623,7.349,4.419,7.836,-0.978,-0.2,134.293151
-1.191,-1.693,7.19,2.0,1.418,-0.477,4.678,1.261,9.219,8.781,249.79695000000004
-7.646,-5.324,-4.646,-8.912,8.579,7.519,-9.557,0.344,7.472,8.887,-19.989259000000033
-8.601,7.385,7.206,2.345,7.608,-8.679,7.337,6.119,4.759,7.072,281.475858
-8.972,9.066,-9.872,8.723,-5.861,8.0,-0.684,-7.973,-4.689,4.413,-103.97922599999998
-1.259,1.332,7.085,-7.891,8.043,-8.462,-2.023,-9.71,-0.438,7.149,-20.77492800000001
-1.48,1.243,1.785,0.074,-3.934,-1.554,-0.464,1.104,1.107,7.633,51.878643
5.544,9.82,-6.832,7.836,-4.231,-2.66,8.901,7.675,9.895,0.535,259.01495299999993
-8.057,-2.868,7.847,-5.029,1.9,8.113,-7.651,-6.112,-4.794,9.383,-45.22544900000001
-4.39,2.185,-7.958,5.579,-6.458,-3.661,-3.381,-1.385,-1.107,-3.753,-186.220614
-3.492,4.044,8.844,1.058,5.659,2.218,-7.854,-1.441,7.758,1.673,172.10365199999998
0.604,5.937,5.959,-5.572,1.508,0.618,6.509,-5.95,1.8,5.345,119.33414000000002
-5.069,3.664,-9.827,-1.289,-1.129,-6.132,0.097,8.882,-1.181,-4.419,-116.27723199999998
0.636,-6.636,-3.347,-9.81,9.079,-7.897,-5.213,6.708,-7.502,-2.287,-172.709289
9.731,-1.481,8.805,-9.486,8.148,7.984,6.626,-7.678,-3.995,-4.545,78.71325400000003
3.805,-3.13,8.822,-4.935,-0.743,-4.713,-5.972,8.333,3.413,9.309,155.94149699999997
6.45,-3.7,-8.876,-6.435,-3.951,-9.184,4.251,8.135,2.708,-3.22,-102.23959799999994
-5.685,-6.392,5.564,7.727,-4.264,-3.289,-8.525,4.536,-0.645,-6.683,-90.18258900000001
2.244,1.751,0.822,2.872,4.729,1.783,-7.562,9.715,-3.708,-2.366,96.476749
-9.882,3.129,-8.18,-9.769,-5.616,1.033,-1.054,2.496,4.498,6.048,-131.96540399999998
8.331,1.487,9.294,-4.111,-2.513,1.033,-4.026,8.532,3.998,-2.726,177.324276
-7.249,3.774,1.064,-8.459,-7.437,3.356,-2.421,8.895,-8.924,0.319,-115.75890199999999
-7.834,-7.038,-1.576,0.959,5.629,-4.86,-1.579,7.232,8.729,-0.086,27.816754000000017
-8.604,-1.004,5.074,-9.848,1.499,3.364,-2.093,-1.052,4.747,3.819,-12.805992999999994
-3.785,1.264,-4.688,2.37,7.951,4.716,-3.72,7.664,5.419,9.147,200.20201300000002
6.823,9.439,3.602,-2.894,5.448,6.183,8.094,6.678,-3.58,-9.92,206.745649
-6.81,5.285,-2.301,-6.146,-5.028,7.955,-6.02,-3.737,-4.355,3.214,-146.915256
-6.806,3.17,4.47,7.473,4.264,-0.525,6.601,-9.855,-0.514,6.187,97.894704
-4.263,0.98,7.167,-6.412,5.878,3.579,-8.599,-0.565,-7.571,2.025,-36.444677000000006
-7.214,-6.687,-4.901,4.192,8.774,-2.707,9.663,-7.343,-9.907,-0.163,-154.52586000000005
-2.3,4.883,-8.178,3.569,0.949,-8.538,2.209,0.485,6.62,-7.648,-56.936614000000006
-0.482,4.208,2.854,0.266,7.446,5.854,-6.386,3.194,-2.084,6.859,171.01644100000004
9.146,9.378,-8.845,9.039,-0.913,2.215,5.282,9.579,-7.684,1.396,179.85337499999997
0.44,2.55,-5.575,0.321,2.352,-8.88,9.011,7.666,7.483,9.753,193.092022
3.879,1.182,3.76,5.373,-8.676,3.967,-9.925,1.592,2.503,0.893,50.381838999999985
7.072,8.904,1.828,-9.431,-4.166,9.45,2.229,-1.926,-9.15,-2.261,-12.841108000000002
-0.345,-0.349,0.964,6.48,8.445,-9.164,4.908,-0.076,-6.605,8.569,102.93620100000001
2.275,-8.819,-7.678,-6.766,3.276,6.856,-7.618,9.803,-5.215,4.138,-80.993631
-7.189,-6.175,-3.54,9.351,3.702,-4.064,0.559,5.704,-9.418,-8.352,-139.977304
-5.744,-8.368,-5.152,2.011,-0.256,-8.415,1.608,-9.425,7.514,-0.999,-203.49476099999998
0.979,7.226,-2.42,1.257,-7.331,-9.718,-0.757,-1.813,-7.234,-4.927,-177.741478
-5.45,1.303,5.201,-4.563,1.237,3.227,8.007,9.287,-4.076,-5.729,68.673361
0.511,-7.089,7.027,-8.563,-1.623,0.936,-1.084,6.091,8.591,2.199,82.313445
3.36,5.982,-0.919,5.009,-4.353,-2.144,7.353,5.63,0.881,4.269,181.259627
-3.46,2.5,9.52,5.683,6.858,3.177,9.153,-0.982,8.493,-7.27,256.544419
-7.268,3.997,-6.269,-0.767,-8.847,-2.741,0.731,8.921,2.084,-1.785,-80.00348500000001
-6.89,0.271,-7.299,1.827,-7.695,-7.937,-5.02,5.945,2.265,-2.308,-177.557711
7.126,-7.563,1.995,0.975,-0.408,1.047,4.659,-2.598,0.579,-8.015,-30.752346
-5.32,2.894,9.624,-3.063,2.443,-4.307,6.793,-2.486,3.218,9.06,162.020472
0.628,9.311,3.762,4.562,9.089,-0.954,9.311,2.953,4.968,2.065,341.931827
-2.208,3.539,3.457,-3.493,3.502,3.15,-7.7,-9.745,-4.663,3.16,-81.651286
8.94,0.596,2.185,-5.364,-8.961,-7.874,-0.852,9.507,-6.875,-4.143,-72.19506599999998
-3.061,1.328,-3.894,7.04,9.919,5.002,9.409,6.859,5.887,5.786,310.852883
-9.3,-9.811,2.373,0.391,3.591,3.037,1.896,2.55,3.862,-6.045,-46.559084
2.756,-8.933,-4.231,7.858,7.623,8.71,9.329,-5.812,-1.231,0.7,70.98570799999999
9.503,7.795,-1.621,2.565,8.806,-6.381,-6.992,7.968,7.137,6.786,295.373637
-9.818,-6.051,-7.171,-1.528,-6.077,-7.282,-4.704,4.141,0.536,2.689,-242.81229000000005
5.094,2.19,-8.311,0.519,-2.16,-6.328,-8.225,-3.421,-6.137,-7.763,-261.63226599999996
6.835,4.669,1.461,-3.433,7.037,-2.656,2.133,-4.379,3.672,9.982,186.33921099999998
-7.997,2.908,-1.187,-4.614,-5.186,5.752,-9.238,8.569,7.562,8.59,63.107447
-6.522,-2.462,-5.006,-9.98,0.406,-8.802,9.6,-9.708,3.988,4.094,-195.13445800000002
-1.197,3.061,1.172,6.002,7.162,6.551,0.445,5.629,-0.449,4.69,242.87686399999998
7.726,-9.307,-3.578,-5.522,4.987,-9.321,-1.533,7.026,5.781,1.726,7.571953999999982
-8.78,4.435,9.319,4.775,3.201,9.164,8.214,-9.289,-6.56,4.402,117.42929900000003
2.594,0.231,-6.544,9.39,-8.886,-0.365,0.956,4.727,4.74,9.221,110.16698500000001
-1.148,8.337,6.474,3.673,-6.981,-5.112,1.611,8.729,3.367,-4.098,146.17489
-5.537,-8.013,8.021,1.892,9.75,6.499,-9.426,7.438,2.348,-9.778,60.382463
-9.929,-8.822,-1.93,6.382,2.467,8.106,-7.161,6.246,-6.811,-3.32,-108.27424299999998
5.936,-2.44,8.411,-1.088,-2.132,-3.303,-6.425,9.384,-6.208,9.706,127.85655699999998
7.115,5.883,2.777,3.782,8.411,-2.181,2.608,1.035,-4.018,9.48,259.4469180000001
-8.145,0.333,-2.406,3.101,6.97,-3.743,-9.015,2.986,-0.369,-0.763,-54.80724900000002
